# Modified from files "genes.fpkm_tracking" and "0_XLOC-LOC_ID_Conversion.txt"
gene_ID	E_38_FPKM	E_51_FPKM	C_38_FPKM	C_51_FPKM
XLOC_035126	320.027	51.3617	158.306	17.2058
XLOC_035127	0	48.8	158.194	164.539
XLOC_035132	3.15552	0	29.0979	18.1524
XLOC_035145	71.6382	135.53	66.6124	68.4782
XLOC_035158	20.431	75.2091	51.5152	324.504
XLOC_035160	174.168	108.063	267.626	153.183
XLOC_035167	466.166	1062.83	633.494	594.695
XLOC_035190	483.162	401.517	627.114	941.977
XLOC_035191	129.228	69.7501	310.668	100.896
XLOC_035193	31.2412	25.6777	153.599	67.3733
XLOC_035194	478.982	249.423	1280.86	121.006
XLOC_035195	97.1662	29.7693	521.624	147.936
XLOC_035200	327.532	65.1309	135.308	89.9876
XLOC_035206	9333.71	6901.43	11244.7	6453.87
XLOC_035212	73.5193	272.285	47.1349	72.0773
XLOC_035216	571.392	291.173	1457.96	560.135
XLOC_035227	279.332	251.905	386.275	244.142
XLOC_035266	46898.9	80248.9	123609	64680.3
XLOC_035285	120.927	106.407	159.934	235.457
XLOC_035286	47.9526	67.4184	68.5657	108.251
XLOC_035296	187.756	565.633	244.849	153.47
XLOC_035298	10.4307	17.9564	0	4.41618
XLOC_035303	90.357	164.387	127.636	307.72
XLOC_035311	2416.16	252.585	6305.03	2852.14
XLOC_035328	5027.85	2520.23	4467.4	2700.89
XLOC_035329	1554.44	323.378	1822.95	543.764
XLOC_035357	211.522	163.15	434.768	431.519
XLOC_035360	132.763	256.258	1529.98	32.3411
XLOC_035361	21.4568	23.0447	319.132	20.5452
XLOC_035363	1273.64	1480.21	9296.5	312.065
XLOC_035365	18.851	14.0147	47.1696	0
XLOC_035366	92.6184	151.395	676.134	33.951
XLOC_035368	299.483	312.402	1625.95	149.825
XLOC_035370	867.483	836.18	1204.99	407.026
XLOC_035371	1128.43	739.777	2344.43	616.502
XLOC_035373	1.52715	12.1446	0	2.79436
XLOC_035375	200.837	422.75	205.339	587.139
XLOC_035467	1.41516	3.10631	0	9.6472
XLOC_035478	95.6331	93.0329	245.012	131.894
XLOC_035492	122.411	287.482	312.268	414.417
XLOC_035493	102.592	204.79	165.935	310.861
XLOC_035497	282.767	201.213	292.644	415.759
XLOC_035498	328.454	377.748	251.298	380.079
XLOC_035519	8.24668	114.659	0	55.7086
XLOC_035528	452.298	61.7834	365.188	87.8682
XLOC_035529	1373.25	328.878	1334	371.636
XLOC_035545	121.002	96.5667	103.764	47.3207
XLOC_035559	71.3519	38.3394	11.7068	0
XLOC_035571	429.373	346.076	287.074	232.112
XLOC_035575	11758.6	7385.7	8811.52	8757.34
XLOC_035583	643.771	468.329	910.559	418.505
XLOC_035585	1324.75	864.087	1315.79	681.193
XLOC_035587	73.4548	26.359	51.136	50.6592
XLOC_035589	80.3754	40.9572	139.687	85.6078
XLOC_035590	1445.15	1558.62	1825.08	675.816
XLOC_035592	153.065	63.7518	227.714	58.1969
XLOC_035603	0	38.2992	111.037	193.068
XLOC_035614	174.969	0	252.192	8.40831
XLOC_035616	776.276	618.79	1196.77	983.842
XLOC_035632	52.6057	175.222	105.762	116.221
XLOC_035646	27.0692	0	0	0
XLOC_035649	400.556	128.099	286.108	233.84
XLOC_035652	0	42.7279	421.589	283.826
XLOC_035694	269.219	703.336	134.755	188.565
XLOC_035702	1542.05	1022.88	1240.87	550.561
XLOC_035706	568.039	657.291	1651.81	712.169
XLOC_035731	63.4211	82.1652	0	407.483
XLOC_035739	77.2013	43.8903	80.3203	23.1263
XLOC_035743	512.746	393.43	428.7	310.187
XLOC_035758	432.693	770.437	375.195	657.363
XLOC_035761	313.826	218.862	401.816	276.275
XLOC_035767	61.8751	219.781	65.6416	83.3053
XLOC_035771	2691.53	1631.37	2241.05	1743.9
XLOC_035775	13.7021	23.1869	0	115.002
XLOC_035776	57.8929	105.493	61.5681	452.509
XLOC_035777	294.032	357.048	99.5995	1294.1
XLOC_035778	7.51625	15.7577	0	25.4164
XLOC_035785	36.288	65.6817	27.1265	55.5464
XLOC_035789	5409.42	6605.65	3446.44	4858.31
XLOC_035818	2014.09	705.099	2394.12	316.838
XLOC_035830	150.922	136.099	168.236	43.3984
XLOC_035837	236.916	554.428	96.8714	456.482
XLOC_035848	85.1569	360.768	39.1918	350.419
XLOC_035865	1595.01	736.442	831.236	2324.39
XLOC_035868	178.19	15.8749	372.848	0
XLOC_035869	2359.96	1119.54	5171.59	8.22283
XLOC_035870	380.314	129.552	1074.42	7.72429
XLOC_035879	196.264	267.182	105.473	176.438
XLOC_035883	39.0983	116.054	64.7949	316.774
XLOC_035884	347.825	656.434	372.552	1457.96
XLOC_035886	254.016	187.44	299.887	375.659
XLOC_035890	1574.42	472.362	2266.73	835.542
XLOC_035894	21.6749	0	8.27851	49.0561
XLOC_035897	8522.28	8408.66	5830.03	11197.4
XLOC_035913	112.499	0	255.77	0
XLOC_035933	186.955	203.142	168.871	407.847
XLOC_035939	4570.67	3835.19	5443.04	6960.55
XLOC_035969	828.379	175.34	922.653	251.096
XLOC_035972	10106.4	757.419	7103.46	527.865
XLOC_035973	337.809	15.2681	201.41	23.5877
XLOC_035975	573.619	163.485	695.42	252.615
XLOC_035991	943.601	1711.8	820.939	735.094
XLOC_035992	0	60.111	282.082	434.954
XLOC_035993	304.725	1309.76	1272.81	1946.11
XLOC_035994	314.675	960.646	1216.89	1406.88
XLOC_036009	42.1864	4.50024	0	3.56558
XLOC_036034	275.792	208.477	186.053	109.743
XLOC_036066	46.186	25.1073	158.917	119.317
XLOC_036072	302.144	1560.06	406.453	250.089
XLOC_036100	149.249	102.112	264.785	64.5369
XLOC_036105	0	7.04617	1.10909	15.3709
XLOC_036123	24.8487	0	10.0123	28.9954
XLOC_036125	175.298	91.2986	269.278	103.752
XLOC_036134	1922.05	601.861	1528.75	676.646
XLOC_036135	92.1716	358.239	501.852	0
XLOC_036150	1202.76	1364.35	823.388	1155.06
XLOC_036153	225.019	48.2763	343.77	170.761
XLOC_036154	227.74	67.4751	515.212	108.243
XLOC_036156	152.893	33.1372	61.0639	0
XLOC_036157	25.2614	0	66.5379	5.84963
XLOC_036208	77.8075	0	14.6815	61.8991
XLOC_036214	1034.41	1141.62	790.598	515.431
XLOC_036222	3254.51	233.129	365.397	784.339
XLOC_036223	374.2	25.5936	23.8213	25.0165
XLOC_036226	32.9349	4.72755	0	1.18964
XLOC_036239	80.1824	233.783	477.121	61.3594
XLOC_036240	517.686	520.037	1491.86	113.924
XLOC_036251	28.3325	58.47	163.582	22.2379
XLOC_036253	102.456	137.548	180.265	73.6923
XLOC_036262	22.4768	45.4009	19.4937	15.4684
XLOC_036288	281.394	244.273	399.055	225.688
XLOC_036302	248.906	383.5	434.28	276.315
XLOC_036304	13.0031	0	0	40.0945
XLOC_036312	50.911	11.1788	26.0432	8.5145
XLOC_036314	332.459	147.595	1002.64	47.0865
XLOC_036319	1265.6	679.561	6813.72	590.117
XLOC_036322	184.246	96.8359	131.234	64.113
XLOC_036345	706.082	1644.37	653.487	1006
XLOC_036346	30.0675	0	8.26462	88.5808
XLOC_036362	1299.75	6833.15	2011.5	6285.68
XLOC_036367	64.0529	43.047	75.7837	160.786
XLOC_036382	194.729	0	36.696	259.465
XLOC_036384	130.585	44.8533	83.0867	40.5239
XLOC_036385	31.5079	1.95707	0	14.2872
XLOC_036393	53.6946	10.3565	73.898	550.059
XLOC_036394	33.7949	19.2001	32.5959	96.9199
XLOC_036399	22.5684	0	224.5	45.6096
XLOC_036415	331.528	225.299	171.246	276.796
XLOC_036416	1499.62	1341.9	1303.08	2478.29
XLOC_036418	472.116	979.866	513.36	768.039
XLOC_036421	670.567	541.6	53.0347	803.605
XLOC_036426	403.65	353.864	551.461	903.097
XLOC_036452	94.5145	108.367	172.235	85.0436
XLOC_036454	159.753	210.117	277.344	231.117
XLOC_036458	18.4123	38.6355	39.5022	11.1259
XLOC_036470	1619.72	1111.76	2728.89	812.293
XLOC_036472	125.207	166.775	146.424	42.3644
XLOC_036473	819.667	51.8299	309.849	251.786
XLOC_036483	708.646	243.643	416.595	553.48
XLOC_036486	181.452	343.094	155.724	224.954
XLOC_036487	832.184	58.1836	885.204	192.234
XLOC_036488	469.964	135.968	713.582	202.008
XLOC_036489	78.9408	15.4612	75.5419	25.2746
XLOC_036500	171.288	106.895	118.207	221.721
XLOC_036523	0	0	1265410	0
XLOC_036532	163.319	252.665	71.5945	148.852
XLOC_036539	66.8254	65.3113	40.0815	174.392
XLOC_036541	7.75737	0	9.55255	12.5072
XLOC_036544	12273.4	14034.9	50149.5	12006.5
XLOC_036550	264.534	519.969	311.66	305.691
XLOC_036552	107.664	51.3552	78.5551	33.5148
XLOC_036569	604.457	498.597	944.252	364.326
XLOC_036570	347.576	310.954	575.142	218.082
XLOC_036571	66.2869	36.8465	193.05	72.5007
XLOC_036572	2086.58	1386.16	3935.21	1483.39
XLOC_036608	1491.72	709.174	287.083	495.037
XLOC_036612	0	419.834	245.861	144.924
XLOC_036613	91.3373	138.766	93.8538	69.369
XLOC_036617	144.207	33.644	242.545	195.868
XLOC_036640	1199.1	745.579	1046.91	899.886
XLOC_036661	780.399	458.97	441.699	137.713
XLOC_036672	308.042	292.544	138.255	499.756
XLOC_036675	94.5101	25.641	107.968	0
XLOC_036677	15661	4663.54	13951.3	5122.26
XLOC_036691	34.4582	67.4122	19.9449	16.5166
XLOC_036697	21980.3	14329.5	46543.1	12534
XLOC_036701	14340.6	14030.1	34696.7	10512.8
XLOC_036713	50.7692	19.5728	5.4474	0
XLOC_036725	118.203	179.345	211.739	307.698
XLOC_036726	125.419	21.7695	83.4885	214.372
XLOC_036728	185.624	324.735	48.6043	130.435
XLOC_036730	567.793	811.077	288.245	904.501
XLOC_036735	335.517	319.345	202.007	223.383
XLOC_036742	26.1617	43.4517	46.8147	13.8645
XLOC_036747	55.4733	265.221	335.802	0
XLOC_036748	70.0163	99.9363	499.986	7.70018
XLOC_036753	0	16.1799	2.81705	6.48338
XLOC_036757	4612.72	3173.31	2643.28	2393.75
XLOC_036763	880.586	474.086	967.577	352.71
XLOC_036768	195.496	113.818	286.086	141.972
XLOC_036805	128.493	118.406	203.75	106.61
XLOC_036806	1010.62	967.185	1572.3	890.592
XLOC_036820	35.5298	364.129	0	37.4668
XLOC_036823	368.268	665.096	76.8028	298.673
XLOC_036860	797.204	101.419	747.43	28.3747
XLOC_036866	361.305	0	1475.68	87.1205
XLOC_036869	513.097	190.076	489.853	166.448
XLOC_036889	164.024	145.398	277.794	319.251
XLOC_036901	331.987	552.868	282.144	365.508
XLOC_036910	160.797	255.614	167.149	125.805
XLOC_036917	17.7675	0	22.4476	57.9608
XLOC_036918	4.47855	0	5.77185	20.6432
XLOC_036920	0	469.1	51.4471	451.005
XLOC_036934	139.801	63.5697	85.1199	43.139
XLOC_036935	837.937	948.932	690.707	452.986
XLOC_036990	101.971	856.544	0	61.7674
XLOC_037000	101.166	39.9152	142.355	44.3154
XLOC_037001	678.988	596.737	1193.08	588.041
XLOC_037002	188.677	329.061	580.523	276.608
XLOC_037007	9.43062	0	53.4749	68.8985
XLOC_037011	7.74852	15.7229	66.5152	264.665
XLOC_037013	10182.7	16185.4	13280.1	11930.5
XLOC_037047	7.27207	61.2548	127.792	63.6852
XLOC_037049	92.5457	116.692	288.731	175.814
XLOC_037052	105.088	242.489	117.385	192.693
XLOC_037054	333.722	501.949	159.834	635.766
XLOC_037055	192.923	369.228	158.407	603.887
XLOC_037061	567.192	117.67	111.219	235.45
XLOC_037075	1942.08	964.293	465.787	1636.31
XLOC_037078	175.808	172.895	141.453	535.519
XLOC_037088	253.497	290.88	153.196	269.522
XLOC_037098	349.833	166.39	384.551	202.357
XLOC_037117	21504.8	16313.3	19987.6	12977.4
XLOC_037158	27209.8	44595.8	36691.6	23356.6
XLOC_037164	118.687	74.9208	61.3259	45.2934
XLOC_037178	82.0418	144.906	98.5402	73.2225
XLOC_037187	180.426	27.8036	89.4041	128.818
XLOC_037198	250.949	475.236	239.093	74.346
XLOC_037216	18.4012	350.29	57.6514	127.631
XLOC_037281	62.465	0	1.14155	0
XLOC_037283	70.7573	37.413	117.051	52.2551
XLOC_037295	225.444	50.246	242.989	106.789
XLOC_037307	0	37.7515	0	193.959
XLOC_037308	34.1233	57.968	0	172.611
XLOC_037309	262.221	88.2514	309.436	114.367
XLOC_037318	332.259	436.573	360.667	680.94
XLOC_037358	691.079	375.599	0	104.947
XLOC_037363	0	37.7515	133.388	0
XLOC_037370	0	120.426	0	193.587
XLOC_037372	0	19.6731	0	146.02
XLOC_037384	1006.93	582.518	1250.14	463
XLOC_037395	23.7094	25.9544	0	189.915
XLOC_037402	1866.25	217.397	1684.74	236.69
XLOC_037428	64.2755	6.4052	16.4425	0
XLOC_037456	4.00594	5.32876	68.0403	0
XLOC_037464	457.088	694.876	1068.86	926.509
XLOC_037465	31.1924	0	41.9705	95.2086
XLOC_037481	43.889	0	18.4811	62.2782
XLOC_037483	558.349	1467.89	2114	1076.75
XLOC_037502	1973.99	3141.4	2086.62	2274.54
XLOC_037506	175.391	281.038	395.772	295.609
XLOC_037510	104773	68625.2	83263.8	47317.6
XLOC_037513	201.125	232.866	757.947	45.4432
XLOC_037515	198.885	385.822	1278.23	109.951
XLOC_037516	58.7438	77.2536	502.423	24.1628
XLOC_037517	4.18065	0	0	34.8903
XLOC_037552	7678.82	6733.56	12480.9	2835.97
XLOC_037554	130.172	0	281.895	225.97
XLOC_037564	228.383	51.5148	65.9571	52.1792
XLOC_037574	61468.5	46674.4	110573	43571.2
XLOC_037578	0	115.712	462.664	28.4869
XLOC_037584	223.473	0	0	83.4511
XLOC_037592	376.096	1083.88	472.416	678.533
XLOC_037593	329.587	961.141	314.923	543.031
XLOC_037623	1038.25	2205.14	2252.92	1302.51
XLOC_037625	268.702	705.298	229.729	166.593
XLOC_037626	19.8391	224.031	52.7315	101.959
XLOC_037640	1564.34	189.379	3948.75	177.195
XLOC_037641	1191.78	639.594	3472.77	102.728
XLOC_037648	208.234	217.512	175.206	507.752
XLOC_037657	17.8455	9.49627	68.6002	0
XLOC_037674	8.40261	245.629	62.3142	751.228
XLOC_037675	965.816	920.183	1432.03	1278.96
XLOC_037694	2951.86	3010.63	1056.39	9783.01
XLOC_037695	4901.37	3164.56	2781.97	4104.25
XLOC_037696	17136.6	24883.5	8424.06	15990.6
XLOC_037704	397.393	284.644	2274.56	225.542
XLOC_037705	201.147	103.101	346.015	92.1086
XLOC_037708	874.657	1342.03	2390.91	296.639
XLOC_037715	76.7966	21.8178	115.731	49.6976
XLOC_037717	526.364	158.242	525.321	431.318
XLOC_037718	158.676	277.729	362.624	834.314
XLOC_037752	238.961	96.2438	431.614	290.292
XLOC_037755	376.185	371.146	483.727	145.9
XLOC_037757	127.156	30.513	0	39.2649
XLOC_037761	777.444	287.104	586.669	407.53
XLOC_037763	365.509	150.188	311.743	179.797
XLOC_037764	135.203	70.3305	95.3862	39.1453
XLOC_037768	241.148	167.1	290.679	177.565
XLOC_037770	76.127	145.325	83.7892	99.0611
XLOC_037785	189.315	94.7724	275.865	257.803
XLOC_037826	425.29	141.813	1541.15	109.759
XLOC_037847	450.174	0	775.127	2354.58
XLOC_037924	294199	211613	316829	200819
XLOC_037936	2079.27	883.527	496.216	699.393
XLOC_037938	126.246	30.1349	61.7546	42.4705
XLOC_037952	0	39.648	14.4603	0
XLOC_037957	307.493	521.707	515.242	1138.68
XLOC_037958	36.2496	290.801	104.737	304.717
XLOC_037962	19.0832	61.1533	48.8887	126.394
XLOC_037963	0	152.672	134.576	117.533
XLOC_037967	293.771	226.749	1475.95	172.01
XLOC_037970	68.1369	46.9318	259.519	36.2665
XLOC_037971	59.8208	53.3616	274.536	42.3737
XLOC_037973	37.8549	24.6119	109.289	35.4012
XLOC_037975	48.6776	60.478	92.0047	166.965
XLOC_037977	1410.93	1744.28	1727.37	2095.4
XLOC_037978	132.856	151.141	196.517	248.711
XLOC_037985	7.6616	0	0	46.8857
XLOC_038003	0	29.0075	84.1498	65.7063
XLOC_038044	4678.15	2344.07	8517.59	2785.41
XLOC_038047	689.129	390.825	2185.44	345.835
XLOC_038067	549.35	179.81	832.744	1449.01
XLOC_038068	1501.41	552.439	1418.74	2124.32
XLOC_038093	118.563	191.854	151.779	310.251
XLOC_038097	334.51	129.082	344.16	445.754
XLOC_038143	45.8507	111.83	85.633	71.2909
XLOC_038148	303.332	529.269	306.078	370.847
XLOC_038180	18.1844	56.2096	0	45.322
XLOC_038183	0	15.6531	20.6717	60.6577
XLOC_038202	10135.5	3106.58	13376.7	3481.1
XLOC_038211	0	0	5.56935	41.4044
XLOC_038212	6844.7	997.957	2829.79	4.36752
XLOC_038213	312.951	38.4816	262.483	3.28452
XLOC_038215	534.147	580.163	156.792	338.339
XLOC_038216	364.983	15.374	404.14	0
XLOC_038218	3651.82	9122.51	3935.22	6837.13
XLOC_038220	1693.3	1392.42	1831.29	3051.08
XLOC_038245	212.986	917.07	1783.29	3654.31
XLOC_038251	5476.76	674.541	4990.93	97.4729
XLOC_038256	74.7893	7.85237	70.4263	29.9913
XLOC_038287	6.40983	0	5.22847	56.5595
XLOC_038291	515.445	366.132	557.29	425.59
XLOC_038303	34.7922	0	82.8237	215.063
XLOC_038307	272.003	1035.22	357.173	580.706
XLOC_038345	48.2451	0	77.4851	163.827
XLOC_038353	162.821	276.067	102.318	100.622
XLOC_038354	346.85	313.265	281.725	506.316
XLOC_038360	88.597	173.134	341.022	146.666
XLOC_038385	144.899	0	24.2757	125.395
XLOC_038416	175.289	459.027	530.2	515.1
XLOC_038450	131.885	5.55361	175.479	19.1024
XLOC_038454	316.965	37.9972	239.138	65.6215
XLOC_038455	8074.5	1879.31	4714.54	428.956
XLOC_038456	426.781	242.71	320.164	73.6409
XLOC_038457	832.755	207.108	969.679	160.356
XLOC_038458	11.5453	0	2.41301	21.6622
XLOC_038470	5864.84	5690.38	9146.7	4677.13
XLOC_038474	6188.7	3649.74	7333.06	2817.55
XLOC_038492	130.186	18.5807	57.9762	87.5418
XLOC_038495	78.1043	73.7232	0	145.282
XLOC_038501	412.539	290.533	382.255	237.392
XLOC_038523	123.189	230.517	173.779	129.96
XLOC_038548	902.682	1283.93	707.819	620.63
XLOC_038552	3685.71	4771.19	4555.97	8319.83
XLOC_038553	480.922	444.386	435.239	796.43
XLOC_038558	11829.7	1107.71	12723.8	1781.17
XLOC_038566	245.447	118.649	119.478	84.2385
XLOC_038572	729.645	187.121	927.199	129.07
XLOC_038574	3887	2982.32	3095.44	2476.92
XLOC_038583	6428.58	5087.16	7456.38	4973.56
XLOC_038594	1020.26	888.95	983.663	1420.13
XLOC_038625	97.3699	76.396	170.019	110.164
XLOC_038652	46.0873	122.734	108.907	45.8603
XLOC_038675	0	29.6486	31.309	78.6283
XLOC_038678	1175.34	108.05	0	801.572
XLOC_038679	371.345	187.775	37.0075	0
XLOC_038681	296.061	20.2034	232.568	36.0523
XLOC_038683	237.005	128.926	152.154	176.235
XLOC_038684	974.446	925.582	495.294	607.299
XLOC_038690	24.5108	0	33.6416	49.5604
XLOC_038695	44.592	0	62.8372	44.0659
XLOC_038697	0	8.37949	5.77348	22.5544
XLOC_038698	147.885	100.983	222.538	155.559
XLOC_038701	10298.1	3525.24	10581.7	3888.46
XLOC_038707	0	0	272.867	28.4952
XLOC_038730	4.70755	3.13103	0	21.8938
XLOC_038739	13.375	53.8217	28.8262	192.458
XLOC_038741	144.504	0	254.459	496.803
XLOC_038787	8597.4	3190.6	7826.31	1078.71
XLOC_038788	1506.87	33063.4	6584.83	57502.3
XLOC_038789	675.588	28577	5257.65	65448.8
XLOC_038838	124.227	127.894	16.1835	140.699
XLOC_038840	240.554	501.825	108.966	328.709
XLOC_038841	56.2776	72.5664	27.8984	49.4124
XLOC_038848	4.92673	0	30.9094	67.314
XLOC_038861	1010	388.965	1049.89	379.824
XLOC_038873	1153.97	1384.25	808.368	2349.56
XLOC_038876	6359.69	5765.28	5466.92	3384.63
XLOC_038878	783.115	496.389	1062.69	531.502
XLOC_038880	50.8388	0	15.3402	8.98461
XLOC_038888	461.326	21.8634	1405.95	0
XLOC_038890	36.4068	3.0457	78.781	0
XLOC_038891	34.7189	61.4518	277.942	0
XLOC_038897	25119.3	12265.6	16511.5	8388.52
XLOC_038914	83.4943	491.334	0	72.6944
XLOC_038917	58.2594	164.339	106.218	202.067
XLOC_038924	604.593	181.732	81.7799	175.264
XLOC_038925	396.44	230.568	0	458.163
XLOC_038926	916.015	777.098	2279.07	562.441
XLOC_038929	9882.41	4664.06	12848.9	9122.52
XLOC_038934	205.243	398.736	163.481	262.654
XLOC_038952	2011.74	942.29	5985.85	144.802
XLOC_038956	12.3694	71.0429	59.6014	0
XLOC_038957	647.042	268.546	564.694	182.513
XLOC_038958	713.898	1056.36	4502.4	21.9929
XLOC_038968	23.2607	0	44.1872	184.451
XLOC_038973	93.9253	31.3559	169.776	51.0831
XLOC_038984	645.392	87.0056	341.1	195.452
XLOC_038991	5079.21	2106.21	3822.82	1039.3
XLOC_038992	743.307	158.991	474.522	174.891
XLOC_038995	120.812	20.3449	52.4314	26.8481
XLOC_038997	320.704	77.3702	228.566	82.5378
XLOC_038998	376.438	83.351	396.298	168.121
XLOC_039000	362.213	42.0013	308.361	78.5998
XLOC_039002	408.629	62.4017	330.949	111.067
XLOC_039003	292.155	124.934	174.011	77.9195
XLOC_039006	107.354	127.524	153.888	274.618
XLOC_039011	76.0466	104.893	49.2482	144.375
XLOC_039019	1652.56	2548.49	1507.75	977.114
XLOC_039024	2906.91	495.718	2743.43	289.611
XLOC_039035	0	0	53.0507	4.6925
XLOC_039037	86.8927	50.9823	611.853	0
XLOC_039038	10.8559	25.5334	493.686	0
XLOC_039039	76.9325	34.5571	201.839	12.4411
XLOC_039051	98.4985	53.0739	54.4543	33.3559
XLOC_039071	1105.34	248.49	657.335	149.888
XLOC_039094	452.243	286.312	386.786	78.4566
XLOC_039107	53.6273	146.043	44.8324	73.1473
XLOC_039110	3828.25	2311.79	3860.71	2405.7
XLOC_039113	640.094	41.6954	63.0281	82.9809
XLOC_039122	485.22	122.205	299.739	187.08
XLOC_039124	1766.37	1666.88	2177.62	1308.65
XLOC_039125	697.144	143.256	396.857	105.407
XLOC_039126	784.992	260.257	452.77	59.3794
XLOC_039145	233.482	90.9726	143.142	146.96
XLOC_039146	11.5956	0	7.67012	32.1199
XLOC_039148	2523.33	987.205	2369.72	1490.64
XLOC_039175	71.6297	170.221	92.3062	51.5097
XLOC_039190	188.181	160.303	200.774	303.399
XLOC_039195	493.042	1079.3	184.824	394.274
XLOC_039200	314.176	91.0799	561.905	65.2405
XLOC_039208	3648.68	1694.29	6203.4	1917.22
XLOC_039211	523.468	91.9169	316.983	0
XLOC_039212	13449.5	827.083	8137.9	169.397
XLOC_039238	116.881	182.567	171.616	255.415
XLOC_039278	285.385	24.9048	100.027	5.49957
XLOC_039287	1015.32	1791.94	1003.29	2106.26
XLOC_039301	259.355	117.536	283.978	406.969
XLOC_039303	152.591	77.0328	168.469	216.52
XLOC_039307	494.742	221.614	67.1005	55.0088
XLOC_039328	3413.87	4261.95	2261.59	2674.68
XLOC_039340	820.434	596.087	691.06	426.579
XLOC_039348	225.534	194.386	367.113	244.835
XLOC_039359	319.015	159.453	284.285	419.545
XLOC_039404	144.274	111.94	11.9149	34.8077
XLOC_039419	0	7.55059	18.0461	45.4671
XLOC_039449	0	54.1853	33.3471	103.903
XLOC_039451	317070	818702	684485	502587
XLOC_039452	10.4535	1.6208	0	1.0568
XLOC_039470	41.9489	10.76	39.8988	0
XLOC_039474	537.59	224.138	226.108	185.294
XLOC_039500	102.845	0	21.3603	0.94058
XLOC_039505	17473.5	7251.55	36192.8	15694.2
XLOC_039513	50.865	98.738	80.5301	55.307
XLOC_039514	66.6997	13.3905	0	189.576
XLOC_039515	61.7256	0	6.67408	171.905
XLOC_039542	23.6478	145.252	7.99848	208.403
XLOC_039545	0	51.9709	0	104.713
XLOC_039560	760.699	1166.87	597.136	1356.28
XLOC_039564	4150.48	1231.84	2151.11	820.317
XLOC_039565	364.471	92.6701	173.449	49.9519
XLOC_039575	757.126	497.705	808.905	704.837
XLOC_039576	52.7933	21.7743	245.802	0
XLOC_039579	1304.98	2574.69	1388.3	1747.41
XLOC_039586	242.806	13.5079	112.742	377.399
XLOC_039588	205.905	275.782	172.029	36.0095
XLOC_039625	0	17.615	23.1726	14.1289
XLOC_039638	154.194	304.822	222.253	180.241
XLOC_039642	311.577	456.038	427.905	333.554
