E_38_0	E_38_1	E_38_2	E_51_1	E_51_2	E_51_0	C_38_0	C_38_2	C_38_1	C_51_2	C_51_0	C_51_1
XLOC_000818	-0.23358406947498	0.0588502820125365	0.261896376494611	0.435909934279154	0.320917278772581	0.660975824666327	-0.392547468922508	-1.66078813301452	-0.746101302618811	0.134247156530997	0.147041323336366	1.01318279793824
XLOC_000824	-0.200523472777403	0.483778801941856	-0.258808570797463	-0.107645994171036	-0.0508187295558766	-0.978896311906406	0.232036171938685	0.250017075938201	0.491922658250617	-0.213245676205468	-0.0834829360572469	0.435666983401541
XLOC_000827	0.60546192560694	0.0496907684037939	0.13388748935898	0.14180337660094	0.21493950597138	0.960586542731738	0.113709259344089	0.444778296090816	0.141717184660606	-1.39014053807304	-0.492444813520172	-0.923988997176073
XLOC_000832	0.919541189701746	1.11364327717569	0.997611324997939	-0.408389565860318	-1.19785659229236	-1.05202273133413	0.607993657982689	0.397804444784025	0.223932885543205	-0.867946193957413	0.17468854331486	-0.909000240055933
XLOC_000835	2.36586467919234	-1.64425518392063	0.725736760825933	-1.64425518392063	2.8750540679082	2.62268633148615	1.32158435865007	-0.0453950945389259	-1.64425518392063	-1.64425518392063	-1.64425518392063	-1.64425518392063
XLOC_000836	0.807360347270462	-0.260808893852976	-0.161474651595536	1.100729562107	2.8956230576603	1.55339248922951	-1.78660291309068	-1.78660291309068	-1.78660291309068	-1.78660291309068	-0.122437913368221	1.3340276549122
XLOC_000837	0.658732335544901	0.00168435651293652	0.332067716621347	-0.770908786710337	-1.19004837617635	-1.41178584813131	1.06355133043741	0.966186309458813	0.769762617464587	0.201126247923796	-0.655760288461062	0.0353923855152756
XLOC_000859	-0.352312539087997	-0.132931507079451	0.0385114380177924	0.405953139046936	0.147996151418157	0.443108647831256	-0.770277071190471	-0.605855765459543	-0.35010333959827	0.519204050085024	0.520988151506186	0.135718644510384
XLOC_000860	-0.421585577833184	-0.341811734718151	-0.246687514229997	0.554822556606061	0.612511644509901	0.824554827213047	-1.15765381420967	-0.717200580261578	-0.37134213112589	0.379381145644011	0.468703430630786	0.416307747774658
XLOC_000861	-0.233663979586394	-0.129998589517008	0.012899069619035	0.0363795875520516	0.39462923857911	0.159527228947056	-0.760700584130738	-0.738015873304894	-0.14030626295966	0.491651829767958	0.517273548421244	0.390324786612231
XLOC_000862	0.0106672599097921	-0.510271389448415	-0.259470437725951	0.418113598120505	0.560434274003867	0.525142779995004	-1.26067766731354	-1.24938337807601	0.121527326619046	0.107655004818052	0.806220846291358	0.730041782806286
XLOC_000864	-0.858077950232934	-0.0522085682407756	-0.0899887579295857	0.371813881522057	0.487067230294748	0.316548802242146	-0.418267469584697	-0.553680105894612	-0.480578893270613	0.472511674390981	0.415522334061782	0.389337822641513
