tracking_id	E_38_0	E_38_1	E_38_2	E_51_1	E_51_2	E_51_0	C_38_0	C_38_2	C_38_1	C_51_2	C_51_0	C_51_1
XLOC_009441	32.9497	39.0592	39.4435	32.1965	35.3278	36.0685	47.2305	43.8081	42.8251	55.5937	38.0981	51.2247
XLOC_009456	2.19665	2.4412	2.68933	0	0	0	0.858736	5.97384	3.77869	3.4746	0.777513	1.42291
XLOC_009465	25.2614	24.412	53.7865	22.6568	11.7759	12.3986	67.8402	40.8212	42.8251	13.8984	17.1053	12.0947
XLOC_009466	118.619	74.8635	100.402	87.0497	67.7116	90.1713	124.517	149.346	104.544	34.746	67.6436	25.6123
XLOC_009473	98.8491	128.57	103.091	20.2718	40.2344	39.4499	147.703	145.363	104.544	45.1698	49.7608	34.8612
XLOC_009488	40.638	43.1279	47.5114	31.004	47.1037	27.0514	72.9926	67.7035	62.9781	31.2714	47.4283	33.4383
XLOC_009489	10.9832	21.1571	32.2719	19.0794	7.85062	14.6528	37.7844	33.8517	45.3443	22.0058	15.5503	17.0749
XLOC_009520	210.878	237.61	243.832	194.371	235.518	182.597	274.796	278.779	265.768	266.386	213.038	261.104
XLOC_009541	32.9497	21.9708	16.136	20.2718	17.6639	22.5428	25.7621	40.8212	23.9317	13.8984	8.55264	14.2291
XLOC_009568	13.1799	22.7846	13.4466	13.1171	31.4025	18.0343	28.3383	23.8953	22.6721	61.3847	46.6508	44.8216
XLOC_009583	348.168	443.485	385.47	411.399	433.747	415.915	553.885	467.951	545.391	558.253	475.06	553.511
XLOC_009584	276.777	164.374	214.25	337.467	348.371	335.888	267.067	328.561	328.746	319.664	333.553	294.542
XLOC_009585	40.638	28.4807	32.2719	131.171	102.058	112.714	28.3383	21.9041	28.9699	25.4804	48.9833	25.6123
XLOC_009586	10.9832	4.88241	3.58577	0	0	0	6.01115	10.952	2.51913	1.1582	2.33254	2.13436
XLOC_009634	26.3598	30.9219	25.1004	15.502	18.6452	16.9071	53.2417	43.8081	36.5273	17.373	17.1053	18.4978
XLOC_009636	24.1631	13.0197	6.2751	32.1965	22.5705	16.9071	3.43495	11.9477	12.5956	3.4746	13.9952	16.3634
XLOC_009653	93.3575	185.531	219.628	70.3552	119.722	84.5356	188.063	156.315	178.858	90.3397	90.1915	97.4692
XLOC_009664	13.1799	34.9906	35.8577	19.0794	7.85062	27.0514	66.9814	63.7209	75.5738	19.6894	36.5431	44.1101
XLOC_009676	42.8346	61.8438	59.1652	71.5477	104.021	76.6456	70.4164	59.7384	86.9098	135.51	96.4116	105.295
XLOC_009677	3.29497	4.88241	8.96442	5.96231	12.7573	12.3986	5.15242	5.97384	3.77869	19.6894	10.1077	19.9207
XLOC_009678	16.4748	19.5296	31.3755	9.53969	24.5332	21.4157	24.9034	24.891	36.5273	33.5878	45.0957	45.533
XLOC_009711	6.58994	30.9219	23.3075	2.38492	7.85062	2.25428	19.7509	18.9171	20.153	2.3164	1.55503	1.42291
XLOC_009750	68.096	160.306	166.738	48.8909	63.7863	51.8485	194.074	160.298	146.109	64.8593	107.297	135.888
XLOC_009768	445.919	391.406	351.405	481.754	437.672	361.812	759.982	554.571	588.216	405.37	299.342	292.407
XLOC_009771	6.58994	32.5494	30.479	21.4643	19.6265	21.4157	28.3383	20.9084	34.0082	50.9608	40.4307	59.0507
XLOC_009779	9.88491	8.13734	9.86087	13.1171	26.4958	21.4157	12.0223	19.9128	17.6339	6.94921	2.33254	6.40308
XLOC_009811	16.4748	20.3434	25.1004	32.1965	24.5332	10.1443	18.8922	14.9346	13.8552	57.9101	31.1005	49.0903
XLOC_009813	400.888	464.642	481.39	103.744	94.2074	90.1713	313.439	271.81	234.279	39.3788	41.9857	34.8612
XLOC_009815	57.1128	66.7262	81.5763	29.8115	40.2344	16.9071	36.0669	28.8735	13.8552	11.582	11.6627	12.0947
XLOC_009817	60.4078	62.6575	58.2688	38.1588	45.141	39.4499	89.3086	66.7078	79.3524	55.5937	45.0957	53.359
XLOC_009832	172.437	135.08	148.809	231.337	168.788	200.631	143.409	164.281	128.475	126.244	152.392	100.315
XLOC_009845	7.68826	0.813734	3.58577	1.19246	0.981327	7.88999	12.881	20.9084	6.29781	1.1582	2.33254	0.711454
XLOC_009856	28.5564	26.0395	27.7897	21.4643	24.5332	30.4328	53.2417	46.7951	39.0464	37.0624	11.6627	21.3436
XLOC_009861	106.537	67.5399	62.751	17.8869	17.6639	15.78	90.1673	96.577	68.0164	39.3788	25.6579	34.1498
XLOC_009872	0	1.62747	0	20.2718	13.7386	15.78	18.0335	3.98256	11.3361	31.2714	27.9905	18.4978
XLOC_009880	255.909	227.846	236.661	29.8115	39.2531	37.1957	251.61	276.788	193.973	52.1191	46.6508	33.4383
XLOC_009881	52.7195	79.7459	62.751	13.1171	25.5145	20.2885	86.7324	76.6642	49.1229	20.8476	18.6603	30.5925
XLOC_009904	68.096	45.5691	60.9581	98.9743	102.058	77.7727	71.2751	85.625	49.1229	47.4862	59.091	32.0154
XLOC_009923	76.8826	76.491	67.2332	58.4306	51.029	46.2128	112.494	86.6206	89.4289	76.4413	61.4235	52.6476
XLOC_009924	36.2447	31.7356	9.86087	8.34723	15.7012	15.78	40.3606	21.9041	28.9699	10.4238	13.9952	18.4978
XLOC_009932	27.4581	34.9906	39.4435	10.7322	18.6452	16.9071	42.0781	65.7122	46.6038	44.0116	20.9928	28.4582
XLOC_009944	160.355	113.109	171.221	128.786	149.162	125.113	113.353	100.56	119.658	264.07	196.711	187.112
XLOC_009949	7.68826	8.13734	7.17154	22.6568	21.5892	23.67	6.01115	11.9477	6.29781	13.8984	17.1053	14.9405
XLOC_009961	191.108	166.002	200.803	156.212	165.844	105.951	351.223	347.478	404.32	149.408	108.074	123.082
XLOC_009967	28.5564	25.2258	17.9288	40.5437	34.3464	27.0514	24.9034	3.98256	21.4126	47.4862	38.8756	36.2841
XLOC_009968	0	1.62747	0	0	0.981327	0	0	0	0	4.6328	3.11005	7.11454
XLOC_009994	25.2614	17.9022	17.9288	40.5437	29.4398	20.2885	9.4461	17.9215	13.8552	9.26561	10.1077	11.3833
XLOC_010030	0	5.69614	0.896442	0	2.94398	2.25428	0	0	0	2.3164	1.55503	7.11454
XLOC_010037	30.7531	20.3434	25.1004	8.34723	7.85062	10.1443	13.7398	5.97384	16.3743	10.4238	15.5503	10.6718
XLOC_010038	18.6715	42.3142	56.4759	46.506	41.2157	18.0343	71.2751	50.7776	60.459	50.9608	46.6508	86.7974
XLOC_010040	2.19665	6.50987	10.7573	0	0	0	6.86989	0	0	12.7402	5.44259	2.13436
XLOC_010054	20.8681	29.2944	34.0648	17.8869	17.6639	15.78	37.7844	49.782	36.5273	15.0566	22.5479	35.5727
XLOC_010057	70.2927	64.285	69.0261	50.0834	52.9917	46.2128	94.461	91.5988	95.7268	45.1698	36.5431	59.0507
XLOC_010097	16.4748	18.7159	19.7217	16.6945	11.7759	13.5257	7.72863	3.98256	7.55738	13.8984	6.99761	14.9405
XLOC_010098	62.6044	49.6378	52.8901	35.7738	39.2531	39.4499	25.7621	35.843	12.5956	42.8534	40.4307	38.4185
XLOC_010121	20.8681	12.206	15.2395	26.2341	11.7759	34.9414	29.197	42.8125	31.4891	44.0116	29.5455	17.7863
XLOC_010136	130.7	148.1	158.67	115.669	151.124	130.748	107.342	86.6206	108.322	157.515	148.505	150.117
XLOC_010137	10.9832	19.5296	18.8253	25.0417	35.3278	20.2885	13.7398	15.9302	20.153	35.9042	34.9881	76.1256
XLOC_010141	51.6212	52.079	53.7865	33.3889	27.4772	37.1957	44.6543	71.686	75.5738	33.5878	52.0933	50.5132
XLOC_010144	1.09832	3.25494	8.06798	4.76984	18.6452	5.63571	12.0223	1.99128	13.8552	8.10741	3.88756	11.3833
XLOC_010147	10.9832	54.5202	60.9581	31.004	54.9543	24.7971	62.6878	30.8648	61.7186	40.537	56.7584	113.833
XLOC_010148	278.974	244.934	209.768	367.278	295.379	353.922	192.357	237.958	214.126	251.33	243.361	242.606
XLOC_010149	140.585	100.089	77.9905	155.02	108.927	153.291	90.1673	89.6075	100.765	86.8651	156.28	107.43
XLOC_010154	8.78659	2.4412	1.79288	14.3095	19.6265	13.5257	7.72863	4.9782	7.55738	5.79101	9.33015	12.0947
XLOC_010157	0	0	0	0	0	0	0	2.98692	0	1.1582	0.777513	7.11454
XLOC_010164	54.9162	56.1477	35.8577	25.0417	33.3651	21.4157	49.8067	35.843	37.7869	26.6386	48.9833	36.9956
XLOC_010246	508.524	489.868	445.532	491.294	492.626	429.441	440.532	334.535	410.617	689.13	496.831	586.949
XLOC_010247	9.88491	10.5785	2.68933	3.57738	4.90664	12.3986	2.57621	6.96948	15.1148	10.4238	13.9952	14.2291
XLOC_010248	250.418	179.835	173.91	218.22	243.369	247.971	148.561	197.137	147.369	213.109	256.579	252.566
XLOC_010251	1068.67	859.303	824.727	1379.68	1281.61	1330.03	724.773	800.494	758.257	956.674	1217.58	1120.54
XLOC_010256	43.9329	41.5004	41.2364	4.76984	6.86929	7.88999	40.3606	63.7209	70.5355	8.10741	6.2201	8.53745
XLOC_010258	5.49162	5.69614	8.06798	0	0	0	2.57621	1.99128	1.25956	0	0.777513	0
XLOC_010264	50.5229	26.0395	40.3399	71.5477	58.8796	67.6285	41.2193	45.7994	44.0847	77.5995	72.3087	51.9361
XLOC_010283	838.021	815.362	905.407	583.114	557.394	739.405	1823.1	1798.12	1633.65	1015.74	789.953	808.923
XLOC_010284	164.748	226.218	303.894	113.284	55.9356	89.0441	1097.46	757.682	944.672	221.216	142.285	98.1806
XLOC_010299	70.2927	70.7949	65.4403	91.8195	105.002	74.3913	66.9814	57.7471	66.7568	155.199	116.627	101.026
XLOC_010314	76.8826	51.2653	54.683	202.718	177.62	193.868	111.636	92.5945	125.956	164.465	209.151	179.998
XLOC_010333	65.8994	51.2653	57.3723	108.514	79.4875	116.096	66.1227	59.7384	66.7568	70.6503	72.3087	59.7621
XLOC_010338	14.2782	27.667	26.8933	27.4266	24.5332	37.1957	12.881	15.9302	12.5956	41.6952	38.0981	30.5925
XLOC_010354	645.814	493.123	444.635	350.584	355.24	368.575	316.015	479.898	409.358	392.63	493.721	394.145
XLOC_010380	8.78659	20.3434	16.136	15.502	21.5892	19.1614	25.7621	31.8605	40.306	23.164	20.9928	20.6322
XLOC_010389	71.391	83.0009	69.9225	8.34723	12.7573	19.1614	101.331	69.6948	59.1994	32.4296	26.4354	30.5925
XLOC_010394	23.0648	24.412	27.7897	23.8492	17.6639	12.3986	17.1747	20.9084	10.0765	3.4746	24.8804	20.6322
XLOC_010399	18.6715	39.873	21.5146	17.8869	17.6639	15.78	36.0669	14.9346	32.7486	15.0566	32.6555	32.0154
XLOC_010420	242.729	193.669	174.806	58.4306	51.029	52.9756	238.729	237.958	196.492	60.2265	84.7489	88.9317
XLOC_010428	1.09832	0.813734	0.896442	9.53969	2.94398	1.12714	0	1.99128	0	0	0	0
XLOC_010433	9.88491	0	0	0	0	0	0	0	3.77869	0	0.777513	0.711454
XLOC_010441	183.42	113.923	112.952	116.861	92.2447	143.147	84.1562	117.485	84.3907	47.4862	94.8565	82.5286
XLOC_010457	48.3262	61.0301	56.4759	28.6191	28.4585	34.9414	139.974	107.529	125.956	90.3397	22.5479	31.304
XLOC_010494	237.238	205.061	185.564	23.8492	28.4585	25.9242	217.26	169.259	118.399	62.5429	47.4283	40.5529
XLOC_010502	40.638	43.1279	35.8577	44.1211	38.2718	39.4499	70.4164	53.7645	50.3825	67.1757	54.4259	62.6079
XLOC_010535	430.543	432.093	470.632	581.921	393.512	755.185	1288.96	1096.2	1073.15	339.353	357.656	319.443
XLOC_010557	34.048	38.2455	34.0648	26.2341	24.5332	27.0514	48.948	57.7471	61.7186	37.0624	32.6555	33.4383
XLOC_010571	3.29497	0	1.79288	0	0	0	7.72863	0	0	2.3164	0.777513	1.42291
XLOC_010572	56.0145	120.433	119.227	103.744	114.815	92.4256	167.454	141.381	188.934	195.736	188.158	234.068
XLOC_010576	71.391	34.9906	49.3043	82.2798	86.3568	123.986	98.7547	81.6424	57.9399	174.888	152.392	113.833
XLOC_010583	64.8011	46.3828	71.7154	94.2044	81.4501	113.841	65.264	65.7122	74.3142	69.4921	71.5312	69.7225
XLOC_010584	339.382	309.219	308.376	478.177	417.064	475.654	358.952	481.889	342.601	304.607	359.211	300.233
XLOC_010595	18.6715	11.3923	11.6538	11.9246	8.83194	15.78	18.0335	30.8648	20.153	10.4238	10.8852	7.82599
XLOC_010599	21.9665	7.32361	14.3431	7.15477	13.7386	10.1443	36.0669	21.9041	20.153	24.3222	10.1077	8.53745
XLOC_010609	51.6212	48.0103	47.5114	39.3512	25.5145	43.9585	53.2417	64.7166	59.1994	99.6053	82.4163	73.2797
XLOC_010641	1.09832	0.813734	1.79288	1.19246	2.94398	1.12714	0	0	0	2.3164	1.55503	4.98018
XLOC_010644	43.9329	32.5494	28.6862	32.1965	44.1597	39.4499	21.4684	19.9128	10.0765	44.0116	49.7608	37.707
XLOC_010648	5.49162	11.3923	6.2751	9.53969	9.81327	11.2714	6.86989	4.9782	11.3361	13.8984	13.2177	14.9405
XLOC_010660	40.638	43.9416	38.547	5.96231	2.94398	7.88999	39.5019	39.8256	22.6721	4.6328	17.1053	9.2489
XLOC_010663	3.29497	6.50987	0.896442	31.004	19.6265	9.01713	7.72863	6.96948	6.29781	24.3222	6.99761	22.7665
XLOC_010668	0	2.4412	1.79288	0	0	0	0	0.995639	2.51913	5.79101	6.2201	3.55727
XLOC_010669	6.58994	24.412	16.136	5.96231	6.86929	9.01713	27.4796	31.8605	22.6721	4.6328	1.55503	2.84582
XLOC_010674	91.1608	112.295	99.5051	53.6608	58.8796	72.137	70.4164	62.7253	57.9399	62.5429	64.5336	59.7621
XLOC_010700	6.58994	9.76481	16.136	9.53969	4.90664	6.76285	19.7509	13.939	8.81694	2.3164	6.2201	3.55727
XLOC_010716	60.4078	85.4421	72.6118	39.3512	31.4025	41.7042	61.829	46.7951	70.5355	27.7968	15.5503	21.3436
XLOC_010718	15.3765	12.206	16.136	44.1211	23.5518	22.5428	13.7398	19.9128	21.4126	20.8476	34.9881	22.0551
XLOC_010777	7.68826	11.3923	12.5502	14.3095	11.7759	10.1443	5.15242	3.98256	6.29781	3.4746	15.5503	11.3833
XLOC_010809	38.4413	42.3142	35.8577	26.2341	38.2718	32.6871	67.8402	53.7645	49.1229	61.3847	59.091	60.4736
XLOC_010815	54.9162	28.4807	29.5826	32.1965	22.5705	18.0343	9.4461	13.939	6.29781	16.2148	26.4354	17.7863
XLOC_010822	73.5877	79.7459	81.5763	52.4683	41.2157	64.247	81.5799	62.7253	66.7568	60.2265	59.8685	50.5132
XLOC_010832	12.0816	20.3434	14.3431	2.38492	1.96265	5.63571	36.9257	24.891	22.6721	13.8984	7.77513	8.53745
XLOC_010833	45.0313	43.9416	46.615	11.9246	5.88796	10.1443	86.7324	61.7296	52.9016	31.2714	22.5479	30.5925
XLOC_010851	98.8491	80.5597	64.5439	9.53969	10.7946	5.63571	54.9591	57.7471	64.2377	11.582	5.44259	9.96035
XLOC_010865	1.09832	0	2.68933	2.38492	8.83194	1.12714	0	0	0	2.3164	0.777513	1.42291
XLOC_010866	115.324	115.55	115.641	83.4723	62.8049	71.0099	20.6097	14.9346	11.3361	66.0175	76.1962	79.6828
XLOC_010867	28.5564	21.1571	21.5146	20.2718	25.5145	36.0685	3.43495	4.9782	5.03825	24.3222	24.8804	27.0352
XLOC_010868	63.7027	50.4515	64.5439	8.34723	15.7012	1.12714	2.57621	4.9782	10.0765	33.5878	21.7704	34.8612
XLOC_010870	19.7698	13.8335	11.6538	11.9246	11.7759	18.0343	24.0446	27.8779	23.9317	5.79101	2.33254	4.26872
XLOC_010874	41.7363	36.618	43.0292	9.53969	19.6265	16.9071	24.0446	18.9171	34.0082	37.0624	43.5407	37.707
XLOC_010880	36.2447	46.3828	51.0972	45.3135	62.8049	56.3571	87.5911	69.6948	81.8716	59.0683	59.091	74.7026
XLOC_010898	53.8178	43.9416	42.1328	58.4306	59.8609	52.9756	30.9145	40.8212	34.0082	31.2714	44.3182	43.3987
XLOC_010920	0	3.25494	3.58577	0	0.981327	0	0	0	0	0	0	0
XLOC_010922	52.7195	35.8043	55.5794	54.8532	42.1971	41.7042	40.3606	36.8387	18.8934	28.955	26.4354	21.3436
XLOC_010962	107.636	95.2069	91.4371	66.7778	70.6555	67.6285	64.4052	73.6773	70.5355	74.1249	59.8685	47.6674
XLOC_010964	53.8178	53.7065	64.5439	50.0834	52.0103	57.4842	121.082	92.5945	84.3907	60.2265	62.9785	70.4339
XLOC_010971	109.832	151.355	140.741	90.6271	112.853	107.078	212.967	153.328	171.301	208.476	164.833	203.476
XLOC_010976	908.313	949.628	799.627	366.086	365.054	427.186	1375.7	1296.32	1105.9	312.714	301.675	358.573
XLOC_010984	25.2614	43.9416	32.2719	13.1171	20.6079	24.7971	50.6654	28.8735	41.5656	31.2714	38.8756	40.5529
XLOC_010999	9.88491	10.5785	6.2751	7.15477	13.7386	21.4157	11.1636	10.952	12.5956	16.2148	8.55264	4.26872
XLOC_011002	3.29497	4.88241	2.68933	5.96231	4.90664	4.50856	3.43495	7.96512	1.25956	13.8984	5.44259	4.26872
XLOC_011015	63.7027	54.5202	52.8901	39.3512	37.2904	23.67	50.6654	51.7732	36.5273	55.5937	40.4307	34.8612
XLOC_011018	38.4413	35.8043	49.3043	25.0417	37.2904	39.4499	64.4052	62.7253	57.9399	59.0683	38.0981	32.7269
XLOC_011022	154.864	165.188	173.013	20.2718	25.5145	20.2885	168.312	177.224	136.033	63.7011	50.5383	54.0705
XLOC_011042	459.099	390.592	398.917	141.903	177.62	173.58	560.755	752.703	501.306	138.984	135.287	133.042
XLOC_011047	96.6524	63.4713	51.0972	45.3135	34.3464	49.5942	44.6543	61.7296	52.9016	50.9608	52.8709	65.4537
XLOC_011064	217.468	259.581	311.962	336.274	332.67	305.455	239.587	234.971	235.538	385.681	286.125	293.83
XLOC_011075	20.8681	30.9219	22.4111	4.76984	17.6639	4.50856	19.7509	21.9041	17.6339	25.4804	21.7704	27.7467
XLOC_011086	24.1631	37.4318	49.3043	60.8155	77.5248	48.4671	54.9591	41.8169	61.7186	82.2323	48.9833	74.7026
XLOC_011091	30.7531	31.7356	35.8577	20.2718	41.2157	29.3057	22.3271	20.9084	22.6721	67.1757	42.7632	41.2643
XLOC_011107	13.1799	8.13734	17.9288	3.57738	0.981327	7.88999	25.7621	29.8692	27.7104	15.0566	7.77513	3.55727
XLOC_011145	51.6212	73.2361	76.1976	50.0834	46.1224	50.7213	112.494	106.533	104.544	77.5995	60.646	62.6079
XLOC_011146	8.78659	9.76481	8.06798	29.8115	25.5145	25.9242	7.72863	4.9782	5.03825	33.5878	27.2129	11.3833
XLOC_011175	20.8681	21.9708	6.2751	1.19246	7.85062	1.12714	12.881	15.9302	5.03825	4.6328	3.88756	4.98018
XLOC_011190	177.928	194.482	183.771	82.2798	90.2821	85.6627	209.532	232.98	209.087	53.2773	67.6436	93.9119
XLOC_011194	23.0648	27.667	37.6506	39.3512	38.2718	39.4499	30.0558	18.9171	23.9317	44.0116	44.3182	61.8965
XLOC_011202	109.832	89.5108	89.6442	52.4683	46.1224	66.5013	64.4052	76.6642	42.8251	53.2773	58.3135	68.2996
XLOC_011206	65.8994	86.2558	97.7122	2.38492	0	5.63571	18.0335	27.8779	13.8552	0	2.33254	0.711454
XLOC_011220	15.3765	19.5296	13.4466	25.0417	39.2531	21.4157	84.1562	95.5814	66.7568	32.4296	35.7656	29.1696
XLOC_011221	1.09832	0	6.2751	0	9.81327	0	29.197	13.939	34.0082	2.3164	16.3278	22.7665
XLOC_011231	2.19665	8.13734	5.37865	0	0	0	0	0	0	0	0	0
XLOC_011232	3.29497	8.95108	17.0324	0	0	0	0	0	0	0	0	0
XLOC_011240	218.566	144.031	138.949	76.3175	56.917	61.9928	178.617	175.233	148.628	97.2889	90.1915	56.9163
XLOC_011278	455.804	406.867	407.881	424.516	521.085	413.661	207.814	301.679	255.691	574.468	526.376	424.026
XLOC_011285	136.192	134.266	129.088	150.25	159.956	119.477	54.9591	70.6904	57.9399	193.42	108.074	101.026
XLOC_011293	92.2592	81.3734	95.9193	98.9743	91.2634	63.1199	37.7844	28.8735	36.5273	57.9101	48.9833	58.3392
XLOC_011328	16.4748	6.50987	19.7217	15.502	12.7573	37.1957	11.1636	8.96075	10.0765	16.2148	19.4378	5.69163
XLOC_011334	1.09832	0	0	0	2.94398	0	0	0	0	2.3164	0.777513	7.82599
XLOC_011338	0	7.32361	2.68933	0	0	0	0	0	0	0	0.777513	0.711454
XLOC_011348	48.3262	94.3932	61.8545	47.6984	39.2531	50.7213	57.5353	50.7776	47.8634	96.1307	90.1915	88.9317
XLOC_011353	49.4245	61.0301	63.6474	42.9286	41.2157	21.4157	76.4275	57.7471	62.9781	91.4979	59.8685	67.5881
XLOC_011354	0	0	0	1.19246	3.92531	1.12714	1.71747	0	2.51913	11.582	10.8852	8.53745
XLOC_011374	327.3	361.298	328.098	251.609	258.089	253.607	243.881	181.206	238.057	445.907	312.56	347.901
XLOC_011382	1.09832	7.32361	6.2751	5.96231	11.7759	18.0343	4.29368	16.9259	7.55738	4.6328	6.99761	7.11454
XLOC_011383	20.8681	20.3434	13.4466	15.502	17.6639	25.9242	30.0558	22.8997	31.4891	12.7402	19.4378	4.98018
XLOC_011389	39.5396	55.3339	60.9581	36.9663	13.7386	33.8142	52.3829	80.6468	70.5355	17.373	13.9952	11.3833
XLOC_011392	221.861	320.611	386.367	121.631	116.778	96.9341	326.32	330.552	285.921	127.402	103.409	131.619
XLOC_011400	9.88491	13.0197	16.136	26.2341	28.4585	39.4499	6.86989	12.9433	18.8934	39.3788	28.768	17.0749
XLOC_011432	0	0	0	0	3.92531	2.25428	0	3.98256	2.51913	1.1582	9.33015	8.53745
XLOC_011434	0	0	0	4.76984	10.7946	5.63571	2.57621	2.98692	2.51913	2.3164	13.2177	9.2489
XLOC_011446	1164.22	1366.26	1251.43	451.943	517.159	473.399	1478.74	1287.36	1351.51	647.434	734.749	903.546
XLOC_011450	84.5709	69.1674	68.1296	21.4643	14.7199	29.3057	4.29368	6.96948	5.03825	20.8476	10.1077	9.2489
XLOC_011451	0	0	0	7.15477	0	1.12714	0	0	0	0	0.777513	2.13436
XLOC_011452	0	0.813734	0	0	0	0	0.858736	0	0	3.4746	0.777513	7.11454
XLOC_011453	4.39329	7.32361	5.37865	5.96231	5.88796	9.01713	38.6431	35.843	42.8251	0	2.33254	4.26872
XLOC_011482	2.19665	2.4412	3.58577	11.9246	15.7012	11.2714	5.15242	9.95639	5.03825	9.26561	16.3278	4.98018
XLOC_011499	53.8178	58.5889	78.8869	75.1251	64.7676	64.247	24.0446	38.8299	36.5273	44.0116	59.8685	46.9559
XLOC_011517	66.9977	80.5597	49.3043	57.2381	62.8049	64.247	72.9926	90.6032	91.9481	46.328	55.9809	49.0903
XLOC_011530	12.0816	11.3923	14.3431	2.38492	3.92531	5.63571	4.29368	8.96075	8.81694	16.2148	5.44259	4.98018
XLOC_011533	0	0	0	0	4.90664	0	0	0	0	2.3164	2.33254	8.53745
XLOC_011537	177.928	181.463	173.013	166.945	276.734	147.655	255.045	137.398	181.377	382.206	225.479	272.487
XLOC_011538	1343.25	1417.52	1345.56	293.345	368.979	267.132	1369.68	1325.2	928.298	217.742	105.742	186.401
XLOC_011539	2.19665	8.95108	4.48221	15.502	23.5518	16.9071	12.881	7.96512	10.0765	30.1132	27.9905	54.7819
XLOC_011553	7.68826	8.13734	12.5502	13.1171	16.6826	10.1443	16.316	15.9302	7.55738	12.7402	13.9952	4.98018
XLOC_011564	3.29497	2.4412	1.79288	0	0	0	1.71747	1.99128	5.03825	3.4746	3.11005	4.98018
XLOC_011580	195.502	185.531	194.528	312.425	224.724	305.455	173.465	206.097	200.27	162.148	207.596	155.808
XLOC_011586	18.6715	9.76481	15.2395	38.1588	30.4211	43.9585	10.3048	25.8866	28.9699	10.4238	3.88756	7.82599
XLOC_011588	17.5732	11.3923	21.5146	23.8492	27.4772	33.8142	12.0223	21.9041	23.9317	3.4746	7.77513	2.13436
XLOC_011590	7.68826	2.4412	15.2395	5.96231	1.96265	2.25428	4.29368	5.97384	6.29781	0	0	0
XLOC_011599	18.6715	26.0395	18.8253	4.76984	0.981327	7.88999	25.7621	26.8823	18.8934	16.2148	2.33254	6.40308
XLOC_011601	31.8514	15.4609	21.5146	29.8115	33.3651	36.0685	11.1636	19.9128	23.9317	16.2148	17.1053	14.2291
XLOC_011607	29.6547	30.1082	37.6506	40.5437	31.4025	36.0685	24.9034	25.8866	37.7869	37.0624	30.323	30.5925
XLOC_011626	163.65	271.787	290.447	90.6271	102.058	113.841	188.922	177.224	177.598	136.668	143.062	179.998
XLOC_011635	12.0816	13.8335	16.136	7.15477	6.86929	6.76285	12.0223	3.98256	12.5956	22.0058	22.5479	24.1894
XLOC_011643	398.691	266.905	315.548	482.947	320.894	453.111	444.825	616.301	507.604	252.488	327.333	271.775
XLOC_011648	10.9832	12.206	10.7573	40.5437	30.4211	51.8485	50.6654	45.7994	60.459	26.6386	27.2129	15.652
XLOC_011692	110.931	59.4026	65.4403	114.476	74.5809	98.0613	85.8736	93.5901	51.6421	79.9159	75.4187	76.1256
XLOC_011699	381.118	298.64	341.545	307.655	293.417	334.761	340.918	348.474	355.197	264.07	227.034	224.108
XLOC_011701	29.6547	29.2944	21.5146	7.15477	20.6079	5.63571	26.6208	32.8561	25.1913	20.8476	22.5479	20.6322
XLOC_011702	270.188	216.453	215.146	152.635	149.162	108.206	296.264	233.975	209.087	392.63	258.912	327.269
XLOC_011715	24.1631	38.2455	30.479	15.502	25.5145	18.0343	47.2305	52.7689	40.306	17.373	23.3254	24.9009
XLOC_011760	18.6715	7.32361	10.7573	5.96231	4.90664	16.9071	36.0669	14.9346	18.8934	17.373	10.1077	14.9405
XLOC_011778	155.962	146.472	138.949	114.476	114.815	136.384	96.1785	96.577	80.612	57.9101	95.6341	89.6432
XLOC_011792	10.9832	7.32361	4.48221	1.19246	5.88796	3.38142	0	0	0	3.4746	2.33254	1.42291
XLOC_011794	34.048	48.8241	38.547	97.7818	91.2634	91.2984	47.2305	32.8561	46.6038	48.6444	90.969	64.7423
XLOC_011799	444.821	458.132	462.564	717.862	773.286	786.744	485.186	537.645	503.825	565.202	643.78	600.467
XLOC_011835	14.2782	5.69614	6.2751	17.8869	17.6639	29.3057	4.29368	4.9782	8.81694	25.4804	8.55264	12.8062
XLOC_011949	1.09832	0	1.79288	8.34723	0	0	0	1.99128	0	0	0	0
XLOC_011951	62.6044	74.8635	58.2688	50.0834	31.4025	67.6285	24.0446	37.8343	27.7104	15.0566	45.0957	41.9758
XLOC_011953	2.19665	1.62747	5.37865	0	0	0	2.57621	0	2.51913	1.1582	0.777513	7.82599
XLOC_011955	32.9497	22.7846	42.1328	5.96231	3.92531	4.50856	21.4684	21.9041	11.3361	4.6328	1.55503	3.55727
XLOC_011966	42.8346	26.0395	41.2364	23.8492	17.6639	30.4328	7.72863	29.8692	20.153	13.8984	31.878	24.9009
XLOC_011971	99.9474	154.609	155.981	133.556	157.012	180.343	71.2751	80.6468	108.322	48.6444	73.8637	59.7621
